900, 149833, 241, 120, 
901, 150000, 0, 0, 
902, 150167, -241, -120, 
903, 150333, -482, -241, 
904, 150500, -722, -361, 
905, 150667, -960, -480, 
906, 150833, -1195, -597, 
907, 151000, -1427, -713, 
908, 151167, -1655, -827, 
909, 151333, -1879, -939, 
910, 151500, -2097, -1048, 
911, 151667, -2310, -1155, 
912, 151833, -2516, -1258, 
913, 152000, -2715, -1357, 
914, 152167, -2907, -1453, 
915, 152333, -3091, -1545, 
916, 152500, -3266, -1633, 
917, 152667, -3433, -1716, 
918, 152833, -3590, -1795, 
919, 153000, -3737, -1868, 
920, 153167, -3874, -1937, 
921, 153333, -4001, -2000, 
922, 153500, -4116, -2058, 
923, 153667, -4220, -2110, 
924, 153833, -4313, -2156, 
925, 154000, -4394, -2197, 
926, 154167, -4462, -2231, 
927, 154333, -4519, -2259, 
928, 154500, -4563, -2281, 
929, 154667, -4594, -2297, 
930, 154833, -4613, -2306, 
931, 155000, -4620, -2310, 
932, 155167, -4613, -2306, 
933, 155333, -4594, -2297, 
934, 155500, -4563, -2281, 
935, 155667, -4519, -2259, 
936, 155833, -4462, -2231, 
937, 156000, -4394, -2197, 
938, 156167, -4313, -2156, 
939, 156333, -4220, -2110, 
940, 156500, -4116, -2058, 
941, 156667, -4001, -2000, 
942, 156833, -3874, -1937, 
943, 157000, -3737, -1868, 
944, 157167, -3590, -1795, 
945, 157333, -3433, -1716, 
946, 157500, -3266, -1633, 
947, 157667, -3091, -1545, 
948, 157833, -2907, -1453, 
949, 158000, -2715, -1357, 
950, 158167, -2516, -1258, 
951, 158333, -2310, -1155, 
952, 158500, -2097, -1048, 
953, 158667, -1879, -939, 
954, 158833, -1655, -827, 
955, 159000, -1427, -713, 
956, 159167, -1195, -597, 
957, 159333, -960, -480, 
958, 159500, -722, -361, 
959, 159667, -482, -241, 
960, 159833, -241, -120, 
961, 160000, 0, 0, 
962, 160167, 241, 120, 
963, 160333, 482, 241, 
964, 160500, 722, 361, 
965, 160667, 960, 480, 
966, 160833, 1195, 597, 
967, 161000, 1427, 713, 
968, 161167, 1655, 827, 
969, 161333, 1879, 939, 
970, 161500, 2097, 1048, 
971, 161667, 2310, 1155, 
972, 161833, 2516, 1258, 
973, 162000, 2715, 1357, 
974, 162167, 2907, 1453, 
975, 162333, 3091, 1545, 
976, 162500, 3266, 1633, 
977, 162667, 3433, 1716, 
978, 162833, 3590, 1795, 
979, 163000, 3737, 1868, 
980, 163167, 3874, 1937, 
981, 163333, 4001, 2000, 
982, 163500, 4116, 2058, 
983, 163667, 4220, 2110, 
984, 163833, 4313, 2156, 
985, 164000, 4394, 2197, 
986, 164167, 4462, 2231, 
987, 164333, 4519, 2259, 
988, 164500, 4563, 2281, 
989, 164667, 4594, 2297, 
990, 164833, 4613, 2306, 
991, 165000, 4620, 2310, 
992, 165167, 4613, 2306, 
993, 165333, 4594, 2297, 
994, 165500, 4563, 2281, 
995, 165667, 4519, 2259, 
996, 165833, 4462, 2231, 
997, 166000, 4394, 2197, 
998, 166167, 4313, 2156, 
999, 166333, 4220, 2110, 
1000, 166500, 4116, 2058, 
1001, 166667, 4001, 2000, 
1002, 166833, 3874, 1937, 
1003, 167000, 3737, 1868, 
1004, 167167, 3590, 1795, 
1005, 167333, 3433, 1716, 
1006, 167500, 3266, 1633, 
1007, 167667, 3091, 1545, 
1008, 167833, 2907, 1453, 
1009, 168000, 2715, 1357, 
1010, 168167, 2516, 1258, 
1011, 168333, 2310, 1155, 
1012, 168500, 2097, 1048, 
1013, 168667, 1879, 939, 
1014, 168833, 1655, 827, 
1015, 169000, 1427, 713, 
1016, 169167, 1195, 597, 
1017, 169333, 960, 480, 
1018, 169500, 722, 361, 
1019, 169667, 482, 241, 
1020, 169833, 241, 120, 
1021, 170000, 0, 0, 
1022, 170167, -241, -120, 
1023, 170333, -482, -241, 
1024, 170500, -722, -361, 
1025, 170667, -960, -480, 
1026, 170833, -1195, -597, 
1027, 171000, -1427, -713, 
1028, 171167, -1655, -827, 
1029, 171333, -1879, -939, 
1030, 171500, -2097, -1048, 
1031, 171667, -2310, -1155, 
1032, 171833, -2516, -1258, 
1033, 172000, -2715, -1357, 
1034, 172167, -2907, -1453, 
1035, 172333, -3091, -1545, 
1036, 172500, -3266, -1633, 
1037, 172667, -3433, -1716, 
1038, 172833, -3590, -1795, 
1039, 173000, -3737, -1868, 
1040, 173167, -3874, -1937, 
1041, 173333, -4001, -2000, 
1042, 173500, -4116, -2058, 
1043, 173667, -4220, -2110, 
1044, 173833, -4313, -2156, 
1045, 174000, -4394, -2197, 
1046, 174167, -4462, -2231, 
1047, 174333, -4519, -2259, 
1048, 174500, -4563, -2281, 
1049, 174667, -4594, -2297, 
1050, 174833, -4613, -2306, 
1051, 175000, -4620, -2310, 
1052, 175167, -4613, -2306, 
1053, 175333, -4594, -2297, 
1054, 175500, -4563, -2281, 
1055, 175667, -4519, -2259, 
1056, 175833, -4462, -2231, 
1057, 176000, -4394, -2197, 
1058, 176167, -4313, -2156, 
1059, 176333, -4220, -2110, 
1060, 176500, -4116, -2058, 
1061, 176667, -4001, -2000, 
1062, 176833, -3874, -1937, 
1063, 177000, -3737, -1868, 
1064, 177167, -3590, -1795, 
1065, 177333, -3433, -1716, 
1066, 177500, -3266, -1633, 
1067, 177667, -3091, -1545, 
1068, 177833, -2907, -1453, 
1069, 178000, -2715, -1357, 
1070, 178167, -2516, -1258, 
1071, 178333, -2310, -1155, 
1072, 178500, -2097, -1048, 
1073, 178667, -1879, -939, 
1074, 178833, -1655, -827, 
1075, 179000, -1427, -713, 
1076, 179167, -1195, -597, 
1077, 179333, -960, -480, 
1078, 179500, -722, -361, 
1079, 179667, -482, -241, 
1080, 179833, -241, -120, 
1081, 180000, 0, 0, 
1082, 180167, 241, 120, 
1083, 180333, 482, 241, 
1084, 180500, 722, 361, 
1085, 180667, 960, 480, 
1086, 180833, 1195, 597, 
1087, 181000, 1427, 713, 
1088, 181167, 1655, 827, 
1089, 181333, 1879, 939, 
1090, 181500, 2097, 1048, 
1091, 181667, 2310, 1155, 
1092, 181833, 2516, 1258, 
1093, 182000, 2715, 1357, 
1094, 182167, 2907, 1453, 
1095, 182333, 3091, 1545, 
1096, 182500, 3266, 1633, 
1097, 182667, 3433, 1716, 
1098, 182833, 3590, 1795, 
1099, 183000, 3737, 1868, 
1100, 183167, 3874, 1937, 
1101, 183333, 4001, 2000, 
1102, 183500, 4116, 2058, 
1103, 183667, 4220, 2110, 
1104, 183833, 4313, 2156, 
1105, 184000, 4394, 2197, 
1106, 184167, 4462, 2231, 
1107, 184333, 4519, 2259, 
1108, 184500, 4563, 2281, 
1109, 184667, 4594, 2297, 
1110, 184833, 4613, 2306, 
1111, 185000, 4620, 2310, 
1112, 185167, 4613, 2306, 
1113, 185333, 4594, 2297, 
1114, 185500, 4563, 2281, 
1115, 185667, 4519, 2259, 
1116, 185833, 4462, 2231, 
1117, 186000, 4394, 2197, 
1118, 186167, 4313, 2156, 
1119, 186333, 4220, 2110, 
1120, 186500, 4116, 2058, 
1121, 186667, 4001, 2000, 
1122, 186833, 3874, 1937, 
1123, 187000, 3737, 1868, 
1124, 187167, 3590, 1795, 
1125, 187333, 3433, 1716, 
1126, 187500, 3266, 1633, 
1127, 187667, 3091, 1545, 
1128, 187833, 2907, 1453, 
1129, 188000, 2715, 1357, 
1130, 188167, 2516, 1258, 
1131, 188333, 2310, 1155, 
1132, 188500, 2097, 1048, 
1133, 188667, 1879, 939, 
1134, 188833, 1655, 827, 
1135, 189000, 1427, 713, 
1136, 189167, 1195, 597, 
1137, 189333, 960, 480, 
1138, 189500, 722, 361, 
1139, 189667, 482, 241, 
1140, 189833, 241, 120, 
1141, 190000, 0, 0, 
1142, 190167, -241, -120, 
1143, 190333, -482, -241, 
1144, 190500, -722, -361, 
1145, 190667, -960, -480, 
1146, 190833, -1195, -597, 
1147, 191000, -1427, -713, 
1148, 191167, -1655, -827, 
1149, 191333, -1879, -939, 
1150, 191500, -2097, -1048, 
1151, 191667, -2310, -1155, 
1152, 191833, -2516, -1258, 
1153, 192000, -2715, -1357, 
1154, 192167, -2907, -1453, 
1155, 192333, -3091, -1545, 
1156, 192500, -3266, -1633, 
1157, 192667, -3433, -1716, 
1158, 192833, -3590, -1795, 
1159, 193000, -3737, -1868, 
1160, 193167, -3874, -1937, 
1161, 193333, -4001, -2000, 
1162, 193500, -4116, -2058, 
1163, 193667, -4220, -2110, 
1164, 193833, -4313, -2156, 
1165, 194000, -4394, -2197, 
1166, 194167, -4462, -2231, 
1167, 194333, -4519, -2259, 
1168, 194500, -4563, -2281, 
1169, 194667, -4594, -2297, 
1170, 194833, -4613, -2306, 
1171, 195000, -4620, -2310, 
1172, 195167, -4613, -2306, 
1173, 195333, -4594, -2297, 
1174, 195500, -4563, -2281, 
1175, 195667, -4519, -2259, 
1176, 195833, -4462, -2231, 
1177, 196000, -4394, -2197, 
1178, 196167, -4313, -2156, 
1179, 196333, -4220, -2110, 
1180, 196500, -4116, -2058, 
1181, 196667, -4001, -2000, 
1182, 196833, -3874, -1937, 
1183, 197000, -3737, -1868, 
1184, 197167, -3590, -1795, 
1185, 197333, -3433, -1716, 
1186, 197500, -3266, -1633, 
1187, 197667, -3091, -1545, 
1188, 197833, -2907, -1453, 
1189, 198000, -2715, -1357, 
1190, 198167, -2516, -1258, 
1191, 198333, -2310, -1155, 
1192, 198500, -2097, -1048, 
1193, 198667, -1879, -939, 
1194, 198833, -1655, -827, 
1195, 199000, -1427, -713, 
1196, 199167, -1195, -597, 
1197, 199333, -960, -480, 
1198, 199500, -722, -361, 
1199, 199667, -482, -241, 
1200, 199833, -241, -120, 
1201, 200000, 0, 0, 
1202, 200167, 241, 120, 
1203, 200333, 482, 241, 
1204, 200500, 722, 361, 
1205, 200667, 960, 480, 
1206, 200833, 1195, 597, 
1207, 201000, 1427, 713, 
1208, 201167, 1655, 827, 
1209, 201333, 1879, 939, 
1210, 201500, 2097, 1048, 
1211, 201667, 2310, 1155, 
1212, 201833, 2516, 1258, 
1213, 202000, 2715, 1357, 
1214, 202167, 2907, 1453, 
1215, 202333, 3091, 1545, 
1216, 202500, 3266, 1633, 
1217, 202667, 3433, 1716, 
1218, 202833, 3590, 1795, 
1219, 203000, 3737, 1868, 
1220, 203167, 3874, 1937, 
1221, 203333, 4001, 2000, 
1222, 203500, 4116, 2058, 
1223, 203667, 4220, 2110, 
1224, 203833, 4313, 2156, 
1225, 204000, 4394, 2197, 
1226, 204167, 4462, 2231, 
1227, 204333, 4519, 2259, 
1228, 204500, 4563, 2281, 
1229, 204667, 4594, 2297, 
1230, 204833, 4613, 2306, 
1231, 205000, 4620, 2310, 
1232, 205167, 4613, 2306, 
1233, 205333, 4594, 2297, 
1234, 205500, 4563, 2281, 
1235, 205667, 4519, 2259, 
1236, 205833, 4462, 2231, 
1237, 206000, 4394, 2197, 
1238, 206167, 4313, 2156, 
1239, 206333, 4220, 2110, 
1240, 206500, 4116, 2058, 
1241, 206667, 4001, 2000, 
1242, 206833, 3874, 1937, 
1243, 207000, 3737, 1868, 
1244, 207167, 3590, 1795, 
1245, 207333, 3433, 1716, 
1246, 207500, 3266, 1633, 
1247, 207667, 3091, 1545, 
1248, 207833, 2907, 1453, 
1249, 208000, 2715, 1357, 
1250, 208167, 2516, 1258, 
1251, 208333, 2310, 1155, 
1252, 208500, 2097, 1048, 
1253, 208667, 1879, 939, 
1254, 208833, 1655, 827, 
1255, 209000, 1427, 713, 
1256, 209167, 1195, 597, 
1257, 209333, 960, 480, 
1258, 209500, 722, 361, 
1259, 209667, 482, 241, 
1260, 209833, 241, 120, 
1261, 210000, 0, 0, 
1262, 210167, -241, -120, 
1263, 210333, -482, -241, 
1264, 210500, -722, -361, 
1265, 210667, -960, -480, 
1266, 210833, -1195, -597, 
1267, 211000, -1427, -713, 
1268, 211167, -1655, -827, 
1269, 211333, -1879, -939, 
1270, 211500, -2097, -1048, 
1271, 211667, -2310, -1155, 
1272, 211833, -2516, -1258, 
1273, 212000, -2715, -1357, 
1274, 212167, -2907, -1453, 
1275, 212333, -3091, -1545, 
1276, 212500, -3266, -1633, 
1277, 212667, -3433, -1716, 
1278, 212833, -3590, -1795, 
1279, 213000, -3737, -1868, 
1280, 213167, -3874, -1937, 
1281, 213333, -4001, -2000, 
1282, 213500, -4116, -2058, 
1283, 213667, -4220, -2110, 
1284, 213833, -4313, -2156, 
1285, 214000, -4394, -2197, 
1286, 214167, -4462, -2231, 
1287, 214333, -4519, -2259, 
1288, 214500, -4563, -2281, 
1289, 214667, -4594, -2297, 
1290, 214833, -4613, -2306, 
1291, 215000, -4620, -2310, 
1292, 215167, -4613, -2306, 
1293, 215333, -4594, -2297, 
1294, 215500, -4563, -2281, 
1295, 215667, -4519, -2259, 
1296, 215833, -4462, -2231, 
1297, 216000, -4394, -2197, 
1298, 216167, -4313, -2156, 
1299, 216333, -4220, -2110, 
1300, 216500, -4116, -2058, 
1301, 216667, -4001, -2000, 
1302, 216833, -3874, -1937, 
1303, 217000, -3737, -1868, 
1304, 217167, -3590, -1795, 
1305, 217333, -3433, -1716, 
1306, 217500, -3266, -1633, 
1307, 217667, -3091, -1545, 
1308, 217833, -2907, -1453, 
1309, 218000, -2715, -1357, 
1310, 218167, -2516, -1258, 
1311, 218333, -2310, -1155, 
1312, 218500, -2097, -1048, 
1313, 218667, -1879, -939, 
1314, 218833, -1655, -827, 
1315, 219000, -1427, -713, 
1316, 219167, -1195, -597, 
1317, 219333, -960, -480, 
1318, 219500, -722, -361, 
1319, 219667, -482, -241, 
1320, 219833, -241, -120, 
1321, 220000, 0, 0, 
1322, 220167, 241, 120, 
1323, 220333, 482, 241, 
1324, 220500, 722, 361, 
1325, 220667, 960, 480, 
1326, 220833, 1195, 597, 
1327, 221000, 1427, 713, 
1328, 221167, 1655, 827, 
1329, 221333, 1879, 939, 
1330, 221500, 2097, 1048, 
1331, 221667, 2310, 1155, 
1332, 221833, 2516, 1258, 
1333, 222000, 2715, 1357, 
1334, 222167, 2907, 1453, 
1335, 222333, 3091, 1545, 
1336, 222500, 3266, 1633, 
1337, 222667, 3433, 1716, 
1338, 222833, 3590, 1795, 
1339, 223000, 3737, 1868, 
1340, 223167, 3874, 1937, 
1341, 223333, 4001, 2000, 
1342, 223500, 4116, 2058, 
1343, 223667, 4220, 2110, 
1344, 223833, 4313, 2156, 
1345, 224000, 4394, 2197, 
1346, 224167, 4462, 2231, 
1347, 224333, 4519, 2259, 
1348, 224500, 4563, 2281, 
1349, 224667, 4594, 2297, 
1350, 224833, 4613, 2306, 
1351, 225000, 4620, 2310, 
1352, 225167, 4613, 2306, 
1353, 225333, 4594, 2297, 
1354, 225500, 4563, 2281, 
1355, 225667, 4519, 2259, 
1356, 225833, 4462, 2231, 
1357, 226000, 4394, 2197, 
1358, 226167, 4313, 2156, 
1359, 226333, 4220, 2110, 
1360, 226500, 4116, 2058, 
1361, 226667, 4001, 2000, 
1362, 226833, 3874, 1937, 
1363, 227000, 3737, 1868, 
1364, 227167, 3590, 1795, 
1365, 227333, 3433, 1716, 
1366, 227500, 3266, 1633, 
1367, 227667, 3091, 1545, 
1368, 227833, 2907, 1453, 
1369, 228000, 2715, 1357, 
1370, 228167, 2516, 1258, 
1371, 228333, 2310, 1155, 
1372, 228500, 2097, 1048, 
1373, 228667, 1879, 939, 
1374, 228833, 1655, 827, 
1375, 229000, 1427, 713, 
1376, 229167, 1195, 597, 
1377, 229333, 960, 480, 
1378, 229500, 722, 361, 
1379, 229667, 482, 241, 
1380, 229833, 241, 120, 
1381, 230000, 0, 0, 
1382, 230167, -241, -120, 
1383, 230333, -482, -241, 
1384, 230500, -722, -361, 
1385, 230667, -960, -480, 
1386, 230833, -1195, -597, 
1387, 231000, -1427, -713, 
1388, 231167, -1655, -827, 
1389, 231333, -1879, -939, 
1390, 231500, -2097, -1048, 
1391, 231667, -2310, -1155, 
1392, 231833, -2516, -1258, 
1393, 232000, -2715, -1357, 
1394, 232167, -2907, -1453, 
1395, 232333, -3091, -1545, 
1396, 232500, -3266, -1633, 
1397, 232667, -3433, -1716, 
1398, 232833, -3590, -1795, 
1399, 233000, -3737, -1868, 
1400, 233167, -3874, -1937, 
1401, 233333, -4001, -2000, 
1402, 233500, -4116, -2058, 
1403, 233667, -4220, -2110, 
1404, 233833, -4313, -2156, 
1405, 234000, -4394, -2197, 
1406, 234167, -4462, -2231, 
1407, 234333, -4519, -2259, 
1408, 234500, -4563, -2281, 
1409, 234667, -4594, -2297, 
1410, 234833, -4613, -2306, 
1411, 235000, -4620, -2310, 
1412, 235167, -4613, -2306, 
1413, 235333, -4594, -2297, 
1414, 235500, -4563, -2281, 
1415, 235667, -4519, -2259, 
1416, 235833, -4462, -2231, 
1417, 236000, -4394, -2197, 
1418, 236167, -4313, -2156, 
1419, 236333, -4220, -2110, 
1420, 236500, -4116, -2058, 
1421, 236667, -4001, -2000, 
1422, 236833, -3874, -1937, 
1423, 237000, -3737, -1868, 
1424, 237167, -3590, -1795, 
1425, 237333, -3433, -1716, 
1426, 237500, -3266, -1633, 
1427, 237667, -3091, -1545, 
1428, 237833, -2907, -1453, 
1429, 238000, -2715, -1357, 
1430, 238167, -2516, -1258, 
1431, 238333, -2310, -1155, 
1432, 238500, -2097, -1048, 
1433, 238667, -1879, -939, 
1434, 238833, -1655, -827, 
1435, 239000, -1427, -713, 
1436, 239167, -1195, -597, 
1437, 239333, -960, -480, 
1438, 239500, -722, -361, 
1439, 239667, -482, -241, 
1440, 239833, -241, -120, 
1441, 240000, 0, 0, 
1442, 240167, 241, 120, 
1443, 240333, 482, 241, 
1444, 240500, 722, 361, 
1445, 240667, 960, 480, 
1446, 240833, 1195, 597, 
1447, 241000, 1427, 713, 
1448, 241167, 1655, 827, 
1449, 241333, 1879, 939, 
1450, 241500, 2097, 1048, 
1451, 241667, 2310, 1155, 
1452, 241833, 2516, 1258, 
1453, 242000, 2715, 1357, 
1454, 242167, 2907, 1453, 
1455, 242333, 3091, 1545, 
1456, 242500, 3266, 1633, 
1457, 242667, 3433, 1716, 
1458, 242833, 3590, 1795, 
1459, 243000, 3737, 1868, 
1460, 243167, 3874, 1937, 
1461, 243333, 4001, 2000, 
1462, 243500, 4116, 2058, 
1463, 243667, 4220, 2110, 
1464, 243833, 4313, 2156, 
1465, 244000, 4394, 2197, 
1466, 244167, 4462, 2231, 
1467, 244333, 4519, 2259, 
1468, 244500, 4563, 2281, 
1469, 244667, 4594, 2297, 
1470, 244833, 4613, 2306, 
1471, 245000, 4620, 2310, 
1472, 245167, 4613, 2306, 
1473, 245333, 4594, 2297, 
1474, 245500, 4563, 2281, 
1475, 245667, 4519, 2259, 
1476, 245833, 4462, 2231, 
1477, 246000, 4394, 2197, 
1478, 246167, 4313, 2156, 
1479, 246333, 4220, 2110, 
1480, 246500, 4116, 2058, 
1481, 246667, 4001, 2000, 
1482, 246833, 3874, 1937, 
1483, 247000, 3737, 1868, 
1484, 247167, 3590, 1795, 
1485, 247333, 3433, 1716, 
1486, 247500, 3266, 1633, 
1487, 247667, 3091, 1545, 
1488, 247833, 2907, 1453, 
1489, 248000, 2715, 1357, 
1490, 248167, 2516, 1258, 
1491, 248333, 2310, 1155, 
1492, 248500, 2097, 1048, 
1493, 248667, 1879, 939, 
1494, 248833, 1655, 827, 
1495, 249000, 1427, 713, 
1496, 249167, 1195, 597, 
1497, 249333, 960, 480, 
1498, 249500, 722, 361, 
1499, 249667, 482, 241, 
1500, 249833, 241, 120, 
1501, 250000, 0, 0, 
1502, 250167, -241, -120, 
1503, 250333, -482, -241, 
1504, 250500, -722, -361, 
1505, 250667, -960, -480, 
1506, 250833, -1195, -597, 
1507, 251000, -1427, -713, 
1508, 251167, -1655, -827, 
1509, 251333, -1879, -939, 
1510, 251500, -2097, -1048, 
1511, 251667, -2310, -1155, 
1512, 251833, -2516, -1258, 
1513, 252000, -2715, -1357, 
1514, 252167, -2907, -1453, 
1515, 252333, -3091, -1545, 
1516, 252500, -3266, -1633, 
1517, 252667, -3433, -1716, 
1518, 252833, -3590, -1795, 
1519, 253000, -3737, -1868, 
1520, 253167, -3874, -1937, 
1521, 253333, -4001, -2000, 
1522, 253500, -4116, -2058, 
1523, 253667, -4220, -2110, 
1524, 253833, -4313, -2156, 
1525, 254000, -4394, -2197, 
1526, 254167, -4462, -2231, 
1527, 254333, -4519, -2259, 
1528, 254500, -4563, -2281, 
1529, 254667, -4594, -2297, 
1530, 254833, -4613, -2306, 
1531, 255000, -4620, -2310, 
1532, 255167, -4613, -2306, 
1533, 255333, -4594, -2297, 
1534, 255500, -4563, -2281, 
1535, 255667, -4519, -2259, 
1536, 255833, -4462, -2231, 
1537, 256000, -4394, -2197, 
1538, 256167, -4313, -2156, 
1539, 256333, -4220, -2110, 
1540, 256500, -4116, -2058, 
1541, 256667, -4001, -2000, 
1542, 256833, -3874, -1937, 
1543, 257000, -3737, -1868, 
1544, 257167, -3590, -1795, 
1545, 257333, -3433, -1716, 
1546, 257500, -3266, -1633, 
1547, 257667, -3091, -1545, 
1548, 257833, -2907, -1453, 
1549, 258000, -2715, -1357, 
1550, 258167, -2516, -1258, 
1551, 258333, -2310, -1155, 
1552, 258500, -2097, -1048, 
1553, 258667, -1879, -939, 
1554, 258833, -1655, -827, 
1555, 259000, -1427, -713, 
1556, 259167, -1195, -597, 
1557, 259333, -960, -480, 
1558, 259500, -722, -361, 
1559, 259667, -482, -241, 
1560, 259833, -241, -120, 
1561, 260000, 0, 0, 
1562, 260167, 241, 120, 
1563, 260333, 482, 241, 
1564, 260500, 722, 361, 
1565, 260667, 960, 480, 
1566, 260833, 1195, 597, 
1567, 261000, 1427, 713, 
1568, 261167, 1655, 827, 
1569, 261333, 1879, 939, 
1570, 261500, 2097, 1048, 
1571, 261667, 2310, 1155, 
1572, 261833, 2516, 1258, 
1573, 262000, 2715, 1357, 
1574, 262167, 2907, 1453, 
1575, 262333, 3091, 1545, 
1576, 262500, 3266, 1633, 
1577, 262667, 3433, 1716, 
1578, 262833, 3590, 1795, 
1579, 263000, 3737, 1868, 
1580, 263167, 3874, 1937, 
1581, 263333, 4001, 2000, 
1582, 263500, 4116, 2058, 
1583, 263667, 4220, 2110, 
1584, 263833, 4313, 2156, 
1585, 264000, 4394, 2197, 
1586, 264167, 4462, 2231, 
1587, 264333, 4519, 2259, 
1588, 264500, 4563, 2281, 
1589, 264667, 4594, 2297, 
1590, 264833, 4613, 2306, 
1591, 265000, 4620, 2310, 
1592, 265167, 4613, 2306, 
1593, 265333, 4594, 2297, 
1594, 265500, 4563, 2281, 
1595, 265667, 4519, 2259, 
1596, 265833, 4462, 2231, 
1597, 266000, 4394, 2197, 
1598, 266167, 4313, 2156, 
1599, 266333, 4220, 2110, 
1600, 266500, 4116, 2058, 
1601, 266667, 4001, 2000, 
1602, 266833, 3874, 1937, 
1603, 267000, 3737, 1868, 
1604, 267167, 3590, 1795, 
1605, 267333, 3433, 1716, 
1606, 267500, 3266, 1633, 
1607, 267667, 3091, 1545, 
1608, 267833, 2907, 1453, 
1609, 268000, 2715, 1357, 
1610, 268167, 2516, 1258, 
1611, 268333, 2310, 1155, 
1612, 268500, 2097, 1048, 
1613, 268667, 1879, 939, 
1614, 268833, 1655, 827, 
1615, 269000, 1427, 713, 
1616, 269167, 1195, 597, 
1617, 269333, 960, 480, 
1618, 269500, 722, 361, 
1619, 269667, 482, 241, 
1620, 269833, 241, 120, 
1621, 270000, 0, 0, 
1622, 270167, -241, -120, 
1623, 270333, -482, -241, 
1624, 270500, -722, -361, 
1625, 270667, -960, -480, 
1626, 270833, -1195, -597, 
1627, 271000, -1427, -713, 
1628, 271167, -1655, -827, 
1629, 271333, -1879, -939, 
1630, 271500, -2097, -1048, 
1631, 271667, -2310, -1155, 
1632, 271833, -2516, -1258, 
1633, 272000, -2715, -1357, 
1634, 272167, -2907, -1453, 
1635, 272333, -3091, -1545, 
1636, 272500, -3266, -1633, 
1637, 272667, -3433, -1716, 
1638, 272833, -3590, -1795, 
1639, 273000, -3737, -1868, 
1640, 273167, -3874, -1937, 
1641, 273333, -4001, -2000, 
1642, 273500, -4116, -2058, 
1643, 273667, -4220, -2110, 
1644, 273833, -4313, -2156, 
1645, 274000, -4394, -2197, 
1646, 274167, -4462, -2231, 
1647, 274333, -4519, -2259, 
1648, 274500, -4563, -2281, 
1649, 274667, -4594, -2297, 
1650, 274833, -4613, -2306, 
1651, 275000, -4620, -2310, 
1652, 275167, -4613, -2306, 
1653, 275333, -4594, -2297, 
1654, 275500, -4563, -2281, 
1655, 275667, -4519, -2259, 
1656, 275833, -4462, -2231, 
1657, 276000, -4394, -2197, 
1658, 276167, -4313, -2156, 
1659, 276333, -4220, -2110, 
1660, 276500, -4116, -2058, 
1661, 276667, -4001, -2000, 
1662, 276833, -3874, -1937, 
1663, 277000, -3737, -1868, 
1664, 277167, -3590, -1795, 
1665, 277333, -3433, -1716, 
1666, 277500, -3266, -1633, 
1667, 277667, -3091, -1545, 
1668, 277833, -2907, -1453, 
1669, 278000, -2715, -1357, 
1670, 278167, -2516, -1258, 
1671, 278333, -2310, -1155, 
1672, 278500, -2097, -1048, 
1673, 278667, -1879, -939, 
1674, 278833, -1655, -827, 
1675, 279000, -1427, -713, 
1676, 279167, -1195, -597, 
1677, 279333, -960, -480, 
1678, 279500, -722, -361, 
1679, 279667, -482, -241, 
1680, 279833, -241, -120, 
1681, 280000, 0, 0, 
1682, 280167, 241, 120, 
1683, 280333, 482, 241, 
1684, 280500, 722, 361, 
1685, 280667, 960, 480, 
1686, 280833, 1195, 597, 
1687, 281000, 1427, 713, 
1688, 281167, 1655, 827, 
1689, 281333, 1879, 939, 
1690, 281500, 2097, 1048, 
1691, 281667, 2310, 1155, 
1692, 281833, 2516, 1258, 
1693, 282000, 2715, 1357, 
1694, 282167, 2907, 1453, 
1695, 282333, 3091, 1545, 
1696, 282500, 3266, 1633, 
1697, 282667, 3433, 1716, 
1698, 282833, 3590, 1795, 
1699, 283000, 3737, 1868, 
1700, 283167, 3874, 1937, 
1701, 283333, 4001, 2000, 
1702, 283500, 4116, 2058, 
1703, 283667, 4220, 2110, 
1704, 283833, 4313, 2156, 
1705, 284000, 4394, 2197, 
1706, 284167, 4462, 2231, 
1707, 284333, 4519, 2259, 
1708, 284500, 4563, 2281, 
1709, 284667, 4594, 2297, 
1710, 284833, 4613, 2306, 
1711, 285000, 4620, 2310, 
1712, 285167, 4613, 2306, 
1713, 285333, 4594, 2297, 
1714, 285500, 4563, 2281, 
1715, 285667, 4519, 2259, 
1716, 285833, 4462, 2231, 
1717, 286000, 4394, 2197, 
1718, 286167, 4313, 2156, 
1719, 286333, 4220, 2110, 
1720, 286500, 4116, 2058, 
1721, 286667, 4001, 2000, 
1722, 286833, 3874, 1937, 
1723, 287000, 3737, 1868, 
1724, 287167, 3590, 1795, 
1725, 287333, 3433, 1716, 
1726, 287500, 3266, 1633, 
1727, 287667, 3091, 1545, 
1728, 287833, 2907, 1453, 
1729, 288000, 2715, 1357, 
1730, 288167, 2516, 1258, 
1731, 288333, 2310, 1155, 
1732, 288500, 2097, 1048, 
1733, 288667, 1879, 939, 
1734, 288833, 1655, 827, 
1735, 289000, 1427, 713, 
1736, 289167, 1195, 597, 
1737, 289333, 960, 480, 
1738, 289500, 722, 361, 
1739, 289667, 482, 241, 
1740, 289833, 241, 120, 
1741, 290000, 0, 0, 
1742, 290167, -241, -120, 
1743, 290333, -482, -241, 
1744, 290500, -722, -361, 
1745, 290667, -960, -480, 
1746, 290833, -1195, -597, 
1747, 291000, -1427, -713, 
1748, 291167, -1655, -827, 
1749, 291333, -1879, -939, 
1750, 291500, -2097, -1048, 
